feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,Magnitude
1.5,3.198784962,38.50245059,48.98489446,0.266361335,0.071385689,0.04670367,0.373093658,3,15,163,299,299,-4.040686112,1.202190122,0.748775567,11.54298646,5.480371804,0.001446557,0.005581169,6.7
0.01,1.167608624,0.206925585,1.115322547,0.206038315,0.019073151,0.002209761,1.001353666,218,269,282,216,299,-4.453964037,0.119678139,0.078878647,0.912085874,0.207696441,2.15E-06,6.22E-05,4.5
0.103448276,0.369965384,0.045365738,0.096012233,0.053992874,0.008881292,0.000399896,0.59959104,222,272,290,224,257,-5.949175307,0.093068104,0.04409342,0.587397298,0.036313012,6.73E-08,1.94E-05,4.7
1.5,3.202952883,5.205816806,0.807578733,0.401223032,0.026990086,0.017912558,0.187800776,23,148,110,289,299,-5.871830211,0.902997932,0.28927115,4.477548925,2.115608675,0.000216512,0.000833184,3.9
1.5,1.63332052,0.398896596,0.070114052,0.135283999,0.012641596,0.001629203,0.626288385,147,120,206,12,40,-5.615548604,0.126825744,0.063466449,0.811694396,0.251390028,2.72E-06,4.03E-05,3.1
0.011278195,0.510508453,152.3685017,183.9260751,300.5332268,0.516952261,0.029928996,40.85896929,82,299,67,80,295,2.517539019,0.079495565,2.582067008,33.25683627,3.084474737,0.00043914,0.066520769,5.2
1.5,2.42593581,0.489314394,0.016754398,0.022492968,0.02128566,0.002977944,1.228337404,14,18,37,16,299,-4.104709543,0.108880302,0.076717906,1.005809805,0.456050143,8.75E-06,5.87E-05,3.8
1.5,3.193949909,0.669415726,0.067510412,0.033129005,0.009801225,0.006368385,0.073335644,55,15,27,295,299,-7.58056523,0.839740536,0.10275546,1.587843542,0.74927419,2.72E-05,0.000105156,6.5
1.5,2.904960764,63.45679157,69.89516012,47.72399465,0.147262049,0.073936197,0.686781066,135,129,211,288,299,-2.63472379,1.347263038,1.216082245,18.2618358,8.039530177,0.003144415,0.014710216,6.5
1.5,3.077877371,30.68515229,10.21973643,0.501313366,0.074516304,0.044185841,0.388921547,27,167,255,266,299,-3.909773871,1.203841113,0.731051025,10.89841473,5.122685581,0.001277349,0.005323125,5.7
1.5,3.085665477,0.073662665,0.706683184,2.940682371,0.003410746,0.001936106,0.068394939,24,56,93,296,299,-8.763907551,0.31333237,0.031095637,0.466591021,0.21919417,2.32E-06,9.61E-06,3.7
0.010067114,0.727582634,5.37242094,2.584417053,1.494707522,0.065928218,0.008373285,3.164778784,221,202,289,219,299,-2.075680968,0.130890416,0.493077596,6.612923588,0.7709365,3.25E-05,0.002426328,5.5
1.5,3.043666024,0.045270665,0.138202908,1.329606879,0.004135949,0.001652768,0.099563536,79,79,293,269,299,-8.357346424,0.261008517,0.02798137,0.411196223,0.195159444,1.83E-06,7.81E-06,6.8
1.5,1.934678898,5.656736938,4.463306969,9.448385125,0.081330329,0.013363954,2.263880752,45,122,42,42,286,-2.113514067,0.225724579,0.378482339,4.889448778,1.747022173,0.000135678,0.001431043,5
1.5,2.969792236,0.434661553,0.041115925,2.916697211,0.00934955,0.005028046,0.242537545,153,232,150,285,299,-6.699705603,0.242209738,0.08263971,1.263695717,0.559848951,1.52E-05,6.80E-05,4.6
3,2.765187789,0.044458273,0.146675418,0.177455702,0.000945795,0.000360239,0.033521378,50,52,254,63,152,-10.71949258,0.177278004,0.009500106,0.148878851,0.063717104,1.75E-07,9.02E-07,4.5
0.010067114,1.124109481,5.538682831,4.224289431,2.294455113,0.077479726,0.010428149,3.111459202,188,225,171,242,92,-2.168548302,0.156460183,0.469855066,6.431677278,1.23042005,7.06E-05,0.002205149,6.5
0.75,1.253832343,12.08895765,1.314567499,5.167676487,0.09400139,0.014011772,1.355621902,273,260,240,238,226,-2.592269054,0.435687968,0.574963154,7.008145983,1.515085025,0.00013164,0.003305748,6.7
3,1.505231677,0.00194189,0.004617506,0.004738034,0.000808972,0.000149434,0.088936435,87,33,25,88,276,-9.878892893,0.057152305,0.005538666,0.078617473,0.01819345,1.76E-08,3.07E-07,6.8
1.5,3.186795441,0.291993623,0.016903262,0.371379878,0.006783179,0.004231463,0.110006503,222,118,221,274,299,-7.58107734,0.387431374,0.068399672,1.055852605,0.497297283,1.20E-05,4.66E-05,6.5
0.01,1.702110113,0.766850873,6.353057206,127.2470583,0.022768172,0.004693214,0.578289682,239,25,31,63,105,-5.047630641,0.247378863,0.152605034,2.091034232,0.610141885,1.71E-05,0.000232506,5.6
1.5,2.406308485,0.028144034,0.019051624,0.007172222,0.004778018,0.00071687,0.191799879,109,8,20,4,287,-7.354694739,0.156523422,0.020990798,0.28446819,0.125238008,6.45E-07,4.40E-06,3.3
0.010033445,1.175361226,1.368552089,0.390941899,1.203522218,0.026188203,0.005011394,0.777406669,237,283,299,218,110,-4.688108127,0.211659273,0.199721469,2.652672068,0.484124507,1.39E-05,0.000398383,6.5
1.5,3.077533515,0.134904653,1.613998756,2.210788879,0.005266338,0.002855355,0.201038195,195,215,10,267,299,-7.415802629,0.164592495,0.046732052,0.706081794,0.326254152,5.21E-06,2.17E-05,6.5
0.01,2.363757134,2.358069175,6.453610318,8.158818993,0.028802191,0.009287764,0.328325694,173,12,60,111,166,-5.142865191,0.551188974,0.249856265,3.732021646,1.405241262,8.82E-05,0.000623522,6.8
1.5,2.691174168,0.282866612,7.182896529,9.014829313,0.012842285,0.005749937,0.110079691,235,74,171,274,290,-6.923708211,0.733018577,0.102091161,1.434342829,0.596377366,1.91E-05,0.000103988,6.4
1.5,2.623218865,23.22989904,135.5185073,25.64137854,0.080821201,0.03772581,0.398211899,252,17,49,261,299,-3.649777825,1.275237087,0.700416548,9.795219784,3.992088556,0.000851854,0.004887151,6.5
1.5,3.208243589,22.37112039,28.69764001,1.293908805,0.055545662,0.036656532,0.287543628,15,3,88,299,299,-4.762485146,1.213741686,0.591359232,9.157062403,4.334029639,0.000907732,0.003481631,5.1
0.010380623,1.062894648,1.368477552,0.359345883,0.341468377,0.031110507,0.003451939,1.727045924,232,222,298,126,69,-3.471480188,0.113183487,0.210504389,3.025172213,0.573832112,1.27E-05,0.000442516,6.7
1.5,3.222050824,0.068264443,0.594272467,0.293152694,0.00348419,0.001902722,0.143212931,50,36,36,51,299,-7.947534508,0.152861961,0.032779689,0.505970701,0.245363731,2.82E-06,1.07E-05,4.5
1.5,2.409346103,1.890950255,37.10785387,0.472186705,0.034096716,0.007513348,0.343076729,219,41,82,77,295,-4.763994374,0.624455015,0.192327078,2.615785039,1.078516445,5.44E-05,0.000369804,6.7
1.5,3.220565308,19.92691472,0.384976879,0.160604311,0.052457067,0.035194142,0.264047262,6,156,181,278,299,-4.844802358,1.248251807,0.570245811,8.915898566,4.202141678,0.000851286,0.003240193,6.5
1.5,3.264649432,0.126250645,0.018064636,0.025636709,0.003905518,0.002802403,0.021573336,15,66,9,263,299,-9.51392311,1.137473397,0.047200766,0.745163699,0.352986758,6.00E-06,2.22E-05,6.7
0.01010101,1.646117512,1.182002085,1.515450301,14.81421138,0.018187828,0.004609579,0.380868189,87,286,201,142,155,-5.415678981,0.300044738,0.144815621,2.031405475,0.512294543,1.44E-05,0.000209285,6.6
1.5,2.827812722,3.590997547,0.434233903,16.26471176,0.038437997,0.015058265,0.51362665,258,231,183,254,299,-4.220984488,0.470211305,0.267178516,3.750271406,1.687768569,0.000143848,0.000710167,5.4
1.5,3.196550482,8.216917448,0.078138838,6.977875073,0.040685795,0.023119835,0.691211899,294,179,98,287,293,-3.989976768,0.369837949,0.382032056,5.720279029,2.760445009,0.000377719,0.00145937,6.5
1.5,3.068047949,0.241824528,0.23218398,0.248734914,0.006566804,0.003479351,0.126236544,173,135,81,296,299,-7.7404698,0.326850249,0.057106935,0.876032731,0.40314012,7.74E-06,3.25E-05,7
0.6,1.178958237,62.25250134,238.1439532,29.64146517,0.317951481,0.043399396,24.97454451,296,296,276,267,286,1.353531598,0.079991372,1.690346185,20.89899841,3.919080073,0.001002094,0.028462391,6.8
1.5,3.081823289,10.4789977,8.676091139,1.09061377,0.041563857,0.024284546,0.401570056,39,150,70,290,299,-4.495177399,0.6503309,0.398157586,6.06674506,2.781175962,0.000380033,0.001579669,6.1
1.5,3.430089218,0.147529622,0.18683814,0.178466377,0.005454024,0.003348273,0.05667237,5,150,15,64,262,-8.657282621,0.60467986,0.066293327,1.068451247,0.53837317,1.31E-05,4.39E-05,5.1
1.5,3.189464884,0.471772889,1.622658085,0.009429812,0.008007924,0.005375332,0.041700655,3,2,7,297,299,-8.67405638,1.206582266,0.086389586,1.33511668,0.628188458,1.91E-05,7.43E-05,4.9
1.5,3.188407056,0.522118892,0.481518622,0.016836293,0.008769419,0.005620772,0.237451073,188,203,189,282,299,-7.049407495,0.232047313,0.090878262,1.40276126,0.660916457,2.12E-05,8.22E-05,6.5
1.5,0.993838075,0.026260422,0.044354351,0.038626807,0.007099239,0.000519707,0.543831784,59,65,193,58,269,-6.026014912,0.082021386,0.031086987,0.424455208,0.073768727,2.41E-07,9.65E-06,3.7
1.5,3.314279833,0.04122847,2.417537148,1.856031935,0.002081926,0.001431023,0.043487721,232,15,14,286,299,-9.605536021,0.30080045,0.024361907,0.38819152,0.187816398,1.65E-06,5.92E-06,5.4
1.5,3.189506483,0.672392994,6.726397961,10.13883995,0.009563679,0.006345075,0.111768632,119,130,112,299,299,-7.163364085,0.537631782,0.102401771,1.582672013,0.744811381,2.69E-05,0.000104404,6
1.5,3.255575247,0.298620779,0.115137016,0.19114497,0.006664163,0.003831824,0.039496597,60,14,37,247,299,-8.460203763,1.060146252,0.066407909,0.998623906,0.490805066,1.18E-05,4.40E-05,6.5
0.081081081,1.002779203,0.123684996,0.132609415,0.064395029,0.013920564,0.001009674,1.407447361,103,105,116,102,242,-4.652399017,0.062144762,0.065896391,0.888433307,0.149708154,1.10E-06,4.32E-05,3.8
0.75,1.184006825,1.88024659,1.370120071,1.595801296,0.042138016,0.00801988,1.342703814,241,240,273,231,242,-3.219675593,0.197184935,0.276647997,3.671938747,0.661229511,2.71E-05,0.000763703,6.2
3,2.74314394,0.076447966,1.600588292,0.218311096,0.001278253,0.00052733,0.038684832,142,193,132,126,171,-10.13050195,0.207613707,0.013531799,0.20871679,0.087070283,3.49E-07,1.83E-06,6.3
1.5,3.210342279,5.959210183,0.503549121,0.877948076,0.028154265,0.01909067,0.189587014,2,2,13,297,299,-6.070924014,0.933072672,0.307774302,4.772250247,2.256552856,0.000246271,0.000943346,6.5
1.5,2.406308485,0.028144034,0.019051624,0.007172222,0.004778018,0.00071687,0.191799879,109,8,20,4,287,-7.354694739,0.156523422,0.020990798,0.28446819,0.125238008,6.45E-07,4.40E-06,3.3
0.107142857,0.257746481,66.17061474,40.25865938,23.63134622,0.429728776,0.011220186,31.98117399,50,131,197,52,32,1.951472759,0.084426717,1.762942034,22.62387067,1.01517203,5.23E-05,0.0310774,5.4
0.157894737,1.511765643,0.188157009,0.177463267,0.081903012,0.009695243,0.001509812,0.459343385,280,51,240,239,293,-6.353712716,0.132617581,0.059518364,0.77996534,0.217983735,2.05E-06,3.54E-05,4.2
1.5,3.105925724,427.3246405,224.3662419,120.6530098,0.296401697,0.164654734,1.199089119,9,50,33,289,299,-1.389586715,1.55313459,2.664929666,41.38400917,19.07174211,0.017267652,0.070666064,7
1,1.880084878,6.27504474,5.313112386,11.70160529,0.085175016,0.018355019,1.721533435,279,284,269,231,270,-2.234630439,0.310868439,0.526976055,7.162247475,2.244590306,0.000248643,0.002777037,6.5
0.010135135,1.043246116,2.437493106,2.628521467,4.820084318,0.053403443,0.0051856,1.539016787,166,223,226,171,265,-3.025762278,0.218024737,0.296986398,4.133023209,0.754280896,2.43E-05,0.000881256,6.7
1,1.46437007,0.618559709,0.269744684,0.407880014,0.018564273,0.004515076,0.337474788,137,218,254,110,136,-5.668240852,0.345634022,0.165974623,2.474591936,0.560537417,1.49E-05,0.000274697,7
1.5,2.261037659,2.782826387,0.880065994,1.545730305,0.03158236,0.010057884,0.319092794,55,9,102,279,299,-4.924927652,0.621881243,0.232028752,3.438596641,1.217679885,6.96E-05,0.000537836,6.5
1.5,2.617223638,4.750442532,0.340028596,0.500438233,0.046056808,0.00879179,1.52495581,168,175,279,14,299,-3.456472779,0.189765146,0.233642101,2.990298591,1.507135298,9.46E-05,0.000545306,3.9
1.5,2.123911917,9.805377043,13.55987993,10.22949729,0.116987728,0.013655068,5.199919726,52,49,84,51,68,-0.838740705,0.141359023,0.453781219,5.983257542,2.291493002,0.000234961,0.002056283,5.2
1.5,3.295445758,10.79591323,32.38144975,10.62646745,0.051496132,0.033125986,0.193919852,132,203,221,251,269,-5.028613436,1.668523048,0.626801966,10.02375785,4.727729997,0.00108007,0.0039263,6.5
1.5,3.140704037,106.9987438,45.30112185,50.06876607,0.123800623,0.08037735,0.709023567,78,244,250,275,299,-2.657485172,1.097089422,1.3159269,19.77098905,9.257477406,0.004313209,0.017262601,6.8
0.010135135,0.635842812,15.13211892,5.158151179,8.423022826,0.198726228,0.014386157,6.421156679,261,288,232,281,295,-0.052141031,0.194456198,0.822578001,10.02570614,1.154474681,6.93E-05,0.006766057,6.5
1.5,3.101428483,29.75314669,77.01799206,1.023223752,0.06711172,0.042218711,0.618190575,122,32,91,264,299,-3.609823339,0.682112267,0.703965365,10.72383466,4.973610842,0.00120292,0.004937111,5.4
1.5,3.166767787,47.43035435,10.10793097,0.737179627,0.086188962,0.052130879,0.400660098,294,183,176,276,299,-3.597604165,1.351622538,0.874763884,13.40875149,6.291983744,0.00193643,0.007623054,6.5
1.5,0.882826542,2.605704955,4.7868397,9.371424842,0.073130584,0.006249703,7.081971506,282,281,287,250,272,-1.24938936,0.064882075,0.330830273,3.949530838,0.598195877,2.15E-05,0.001088752,6.5
1.5,3.114214477,1.430565076,5.143602862,14.31098658,0.014256604,0.00909542,0.312623881,105,121,92,274,299,-5.793205274,0.286532443,0.146979948,2.309740982,1.051639463,5.29E-05,0.000215149,6.8
1.5,3.207405229,299.2609299,17.85523655,113.4865292,0.210293422,0.134707853,1.529929811,75,104,118,294,299,-1.460616688,0.863642585,2.192169507,33.80540819,16.06629536,0.012475703,0.047875917,5.4
0.051724138,1.649087323,0.203636224,0.039574159,0.070360129,0.016985512,0.00159952,1.283815078,17,34,26,6,299,-4.67041165,0.083129668,0.066129943,0.902290709,0.269918916,3.00E-06,4.36E-05,3.5
1.5,3.247810374,23.7217726,22.13450704,84.00092115,0.062427867,0.038883514,0.666612211,258,118,197,278,299,-3.3721494,0.588416853,0.645723471,10.10905434,4.832948468,0.00111111,0.00415849,6.8
0.010452962,0.464290798,0.02212695,0.076473146,0.04054346,0.005325891,0.0003433,0.280944829,164,194,290,195,292,-6.975942336,0.119110782,0.031016991,0.433425094,0.032007454,5.25E-08,9.62E-06,4.5
1.5,1.947496287,0.002559153,0.051027336,0.008794254,0.001658276,0.000406812,0.091783202,177,194,179,282,299,-9.298928412,0.113520302,0.008537181,0.114873432,0.035259619,6.98E-08,7.27E-07,7
1.5,2.179456749,0.023925024,0.027433556,0.11035986,0.00329173,0.000856792,0.071840301,143,229,127,64,299,-8.906710084,0.287896221,0.021137475,0.311697753,0.106284709,5.36E-07,4.46E-06,6.4
1.5,2.345500108,0.829813715,25.74969787,8.487618985,0.020882321,0.008655402,0.227529457,216,137,49,277,299,-5.8998168,0.576661561,0.15037633,2.035651796,0.710118809,3.14E-05,0.000225355,6.4
0.375,0.843915668,2.559667419,0.06284195,1.0802251,0.07137561,0.007925134,2.200792287,281,283,292,278,265,-2.186798436,0.20377488,0.33094656,3.420169231,0.522729622,1.97E-05,0.001094567,6.4
1.5,2.688355393,5.021991836,13.71267873,5.393139684,0.02944031,0.014889894,0.199062583,166,10,90,299,299,-5.523989266,0.929250092,0.284957351,4.099251533,1.660495061,0.00014786,0.000807673,6.7
1.5,3.059370882,64.68574208,109.4293918,47.13612214,0.134154639,0.064230593,0.966718349,281,206,130,299,299,-2.629393547,0.871937991,1.171833718,18.00750646,8.230980849,0.003234306,0.013641955,6.3
1.5,2.903498854,0.008167923,3.827659572,2.563633282,0.001240528,0.000646513,0.053331108,66,3,23,295,299,-9.86874275,0.146152335,0.010600766,0.15436076,0.06843852,2.39E-07,1.12E-06,4.2
1.5,3.169674019,0.019301384,0.255742377,0.001343513,0.001640959,0.001012569,0.038108238,283,19,35,298,299,-9.923549254,0.270557009,0.016440888,0.24866694,0.118535933,6.85E-07,2.69E-06,6.5
1.5,2.094007862,0.005389153,0.037755061,0.002737692,0.001417306,0.000570027,0.038931855,171,171,171,290,299,-10.58153053,0.228738079,0.011656712,0.166771201,0.055608441,1.50E-07,1.35E-06,4.5
1.5,3.157304316,4.276551679,10.06175292,20.81277557,0.025847127,0.015944522,0.185793841,171,260,6,280,299,-5.921014498,0.874099435,0.257923332,3.960473874,1.852114854,0.000167255,0.000662378,5.2
1.5,2.4552981,0.764231953,0.88401188,33.43145956,0.015724499,0.004969027,0.245377323,43,285,285,57,299,-5.964284526,0.402644962,0.108346591,1.512420087,0.620923477,1.78E-05,0.000116722,5
1,1.932324564,0.495048517,16.42650243,20.37382054,0.012564381,0.003695543,0.334942299,32,76,36,230,288,-5.998158438,0.235695331,0.101748887,1.496821881,0.435461809,9.79E-06,0.000103499,6.4
1.5,3.106546222,0.061838677,0.60411739,1.804992548,0.003879404,0.00207133,0.049786544,279,273,41,281,299,-8.710732976,0.489590425,0.034358456,0.525990628,0.241107005,2.87E-06,1.18E-05,4.5
0.01010101,1.305039558,0.122312269,0.395558256,14.99960188,0.011101907,0.001869748,0.421065001,155,25,156,138,126,-6.028779595,0.165664059,0.068214674,0.921224409,0.198029936,2.00E-06,4.64E-05,5
0.010067114,1.450778588,19.60004663,5.273892191,18.97246314,0.132705579,0.024480347,1.873303796,250,298,297,263,285,-1.960913048,0.445103323,0.900279019,11.68212377,2.968878623,0.000432112,0.008105022,6.3
1.5,3.194060607,0.3031175,0.138507185,0.292505326,0.006451053,0.004369899,0.037629588,33,63,64,289,299,-8.791974657,1.077161896,0.070376947,1.085057128,0.511705487,1.27E-05,4.93E-05,4.5
1.5,3.087998331,28.99001731,37.34734086,2.3162874,0.07749397,0.045099302,0.520496515,16,13,13,287,299,-3.900945047,0.935470192,0.718793383,10.93477593,5.028111684,0.00124277,0.005145129,6.5
1.5,3.015222761,0.191641863,0.11064797,0.356970117,0.003419387,0.00124339,0.059621904,42,45,270,90,299,-8.733476147,0.360348129,0.025842377,0.381667604,0.183553204,1.53E-06,6.66E-06,6.3
0.01,2.029185914,14.08071863,12.03500878,13.27137316,0.103290779,0.023641516,2.259297779,284,284,207,185,242,-2.125558737,0.287255232,0.736534461,9.609170928,3.48336918,0.000564869,0.005415811,6.5
0.75,1.474069807,29.22564339,2.899919877,8.825365758,0.133823869,0.028141047,2.876019979,159,179,162,132,82,-1.743316874,0.292362422,1.021911891,14.84978376,3.26119378,0.000574776,0.010442926,5.6
0.75,0.95861428,5.472325478,3.166505225,0.858788291,0.120678808,0.010519056,4.867258573,171,155,176,99,130,-1.389703372,0.155785295,0.507133427,6.420982059,1.011019657,5.98E-05,0.00256892,5.4
1.5,3.142056481,0.098449854,0.109692508,1.055733715,0.004280301,0.002425598,0.104946959,33,289,4,276,299,-8.0571802,0.256262054,0.040220076,0.618273781,0.288666851,4.03E-06,1.61E-05,4.4
1.5,3.178633012,2.270949764,0.19545462,0.857171553,0.018852597,0.011786192,0.094899924,197,17,7,299,299,-6.670676258,1.248202868,0.18986845,2.930457095,1.376801341,9.18E-05,0.000358723,7
1.5,2.874505945,0.054912586,0.018279723,0.218233612,0.003273512,0.001742575,0.02958923,31,121,6,299,299,-9.692407033,0.695120677,0.027476654,0.389352271,0.177874495,1.57E-06,7.50E-06,6.5
1,1.524261819,1.540734259,34.27017528,2.109420015,0.022757208,0.006352634,0.492415311,156,33,261,262,299,-5.12400518,0.290380396,0.174283689,2.507047304,0.562536504,1.79E-05,0.000303616,6.3
0.01010101,0.701386762,0.232485409,0.336611409,0.199339411,0.021961482,0.001562943,0.959546071,73,100,101,64,113,-4.493123852,0.14380556,0.097521532,1.174033602,0.142223599,1.18E-06,9.51E-05,4.5
1.5,3.031203615,0.426923013,97.56263119,0.141946077,0.01090508,0.00495557,0.170506732,257,13,280,260,289,-6.609261045,0.401852988,0.084461727,1.261661327,0.582982305,1.65E-05,7.10E-05,5.5
1.5,3.190534861,80.74349195,44.16646675,101.5473583,0.107337507,0.070001153,0.621380195,235,47,2,289,299,-3.015729446,1.085360381,1.127825173,17.41838583,8.204675893,0.003267082,0.012670473,5.6
1.5,3.12334487,1.108547764,0.63407258,0.008885934,0.015763632,0.008185569,0.147411014,244,198,165,248,299,-6.29899265,0.671902464,0.138876596,2.090711213,0.989199823,4.76E-05,0.000192448,5.2
